gene,score
FAM182B,0.8618089156413933
UBALD1,0.8617783779748779
PTPRJ,0.861552399242666
PLCD3,0.8613868172286728
FOXK2,0.861012221852754
GTF2IRD2,0.8608663196682934
DNAJC5G,0.8608303530832866
CHRM5,0.860689879817317
FHOD1,0.8606844508988254
RCSD1,0.8606484843138187
UPP2,0.8604258986556644
TIGD4,0.8599569758209545
ZNF91,0.8599495110580284
HPDL,0.8594799096085071
IFI6,0.8592301793578945
RWDD2B,0.8592050706098711
LDLRAP1,0.8590198087663456
MRPL46,0.8589974144775683
NCAM2,0.8589885924850197
SLC6A13,0.8589410894482179
IFIH1,0.8589146234705713
PDE7A,0.8587008598049666
KCNK10,0.858451129554354
TMEM2,0.8584416289469932
SYTL3,0.8584185560434046
ZCCHC2,0.858217686059216
CD101,0.8581688257927919
CIPC,0.8581600038002428
SMPDL3A,0.8580941781635327
VSIG10,0.8579000943274591
ARHGAP10,0.8578451265277315
TCTEX1D1,0.8578200177797082
C10orf105,0.8577263689357285
PLG,0.857684294817419
WNT2B,0.857595396277119
ESYT1,0.8574318501075605
RNF32,0.857263553634322
TPM3,0.8564417510976595
COX7A2L,0.8563799971498182
ZNF282,0.8561336599732621
CDH23,0.8557889236490475
ST8SIA4,0.8557359916937548
TNS3,0.8556437000793976
PLXDC2,0.8556009473462767
FBXL4,0.8555846605908022
SLX1B,0.8555439437021153
AKAP3,0.855470653302479
TDRD5,0.8553593604734017
BCL2,0.8552969279107483
HHIPL1,0.855281319770085
STAG1,0.8552012432223349
SMIM3,0.8550214102973012
RARRES3,0.8549766217197455
NFATC2,0.8548917948683148
DNAJC30,0.8548408987574563
LONRF3,0.8547859309577289
SPTY2D1-AS1,0.8546522438398747
RELL1,0.854650886610251
DSC2,0.8546006691142038
CHD3,0.8541670342496898
RYR3,0.8538867663325621
TNRC6B,0.853744257222158
PILRB,0.8535413513935353
EZH2,0.8535162426455126
KIF5C,0.8534198793422867
ST6GALNAC3,0.8533744121499195
DESI2,0.8532902639132999
CFI,0.8532522614838589
KIAA0922,0.8532495470246138
NFKB1,0.853204758447058
ARPC5,0.8531335038918562
CYYR1,0.8529041320855869
ABHD12B,0.8527697663529201
NARF,0.8527575512863148
ACVR1C,0.8527025834865873
EIF2A,0.85265711629422
RPIA,0.8525023921172107
C19orf44,0.8524406381693689
PODN,0.852434530636066
EYS,0.8523266308810461
PLEKHB1,0.8520965804599655
PDLIM3,0.8520395768158036
TRAF3IP2,0.8519567858088067
PYROXD2,0.851686697113851
TMEM63C,0.8516812681953595
NCK1,0.8516473374547874
ACY3,0.8516106922549694
LRRC27,0.8514980421962687
CSRNP1,0.8513263526489728
CDK11A,0.8512537408641483
FAM47E,0.8511594134053571
UBE2F,0.851158056175734
PTGFRN,0.8511200537462928
ADIRF,0.8511119103685557
GAN,0.851075943783549
GAPDHS,0.8510705148650582
ZFHX2,0.851054906724394
EPHX2,0.8506870974965902
PRSS12,0.8506708107411146
PNPLA7,0.8506178787858225
CD33,0.8504753696754183
ASS1,0.8504142943423889
TREX2,0.8503165738095401
SAP25,0.8500227335961837
GRK6,0.8498924395523857
PCDHA11,0.8498279711452982
MSH6,0.8497546807456621
SLC10A5,0.8497438229086788
LIX1,0.8497227858495239
NEBL,0.8495008788061813
TMEM257,0.8494119802658813
HHAT,0.8489925963124074
PIK3CD,0.8487727251134985
IGSF9B,0.8487584742024579
SMIM10,0.8485643903663841
TBC1D26,0.8483472336267213
MXD4,0.8483207676490746
SOX7,0.8483166959602061
PPP3CC,0.8483146601157717
SPRY3,0.8480221771320379
TNFRSF6B,0.8479970683840148
CCSER1,0.8479543156508933
GPR34,0.8478620240365362
HPSE,0.8478538806587993
ADCY10,0.8477100143187725
ETS2,0.8475708982824257
PXYLP1,0.8475403606159105
SYCP3,0.8474066734980557
BTN3A2,0.8470056121444907
P2RY14,0.8469961115371308
APOM,0.8468882117821109
PRRT4,0.8468264578342689
SUPT6H,0.8466520538277268
LY96,0.8466445890648009
TNS1,0.8465231170135519
INTS5,0.8465041157988313
MRPL22,0.8463181753404949
HACD2,0.8459890471569428
CERS1,0.8459388296608961
IRAK3,0.8458960769277751
ZNF829,0.8456850277214153
NUP85,0.8455961291811156
SRGAP3,0.845580521040452
TPST2,0.8455031589519474
GPR27,0.8454305471671218
CNTF,0.8451183843538568
UBE2F-SCLY,0.845019306591386
KHK,0.8449073351474968
MLX,0.844729538066898
PDE5A,0.8443786942093797
SRGN,0.8442904742838916
CSRP1,0.8442633296914336
CCDC148,0.8442538290840735
POMT1,0.8441988612843462
C3AR1,0.8441452507142422
TRPS1,0.844143893484619
KDM3B,0.8439633819447745
MRPS18C,0.8438941632340066
KLHDC1,0.8438595538786232
TEX29,0.8436403612945257
MAP3K3,0.8436220386946167
RERGL,0.8434985307989333
SH2B2,0.8434876729619508
RPP30,0.8434754578953438
SLC6A15,0.8432576225408694
HIF3A,0.8432291207187886
SLITRK4,0.8430038206013887
ZNF23,0.8429705684756278
GPSM3,0.8429128862166543
FRMD4A,0.8427425538989812
KCTD12,0.8424785727373288
NYNRIN,0.8424358200042075
TRIM34,0.8424025678784468
PSMG2,0.8423598151453258
PPARGC1B,0.8423163837973929
CNKSR3,0.8422783813679514
PEPD,0.8418963212291072
CCDC173,0.8418847847773128
PCDHGA9,0.8418596760292893
CREBL2,0.8416784858746326
ARHGAP1,0.8416418406748145
LMNB1,0.8412909968172971
NEGR1,0.8411702033808593
HIST1H1E,0.8411647744623675
CDK11B,0.8411423801735899
PCDH7,0.841015479203849
PLAU,0.8409354026560983
MAX,0.8407725351013512
TGIF1,0.8407168886868123
PUS7,0.8406402052131192
BRD3,0.8406266329168902
LIN28B,0.8405580928209342
RILPL2,0.8404854810361089
KIF1A,0.8404719087398803
GCH1,0.8404664798213888
KLHL11,0.8404515502955368
ZNF93,0.8403870818884496
NSA2,0.8402893613556008
TCEB1,0.8401197076527392
JSRP1,0.840065418467824
AGPAT4,0.8399229093574194
CAST,0.8398930503057159
ZNF816,0.8397423978175746
LILRB3,0.8396636784994468
TXNDC11,0.839645355899538
EEF2K,0.8395035254039457
FZD6,0.8394892744929053
RNF103-CHMP3,0.8390671760801854
RAB11FIP3,0.8386634002673738
MRPL1,0.8384292781574251
RCOR2,0.8383844895798701
TCEA3,0.838279982898907
PARD3B,0.8380350029519741
NES,0.8379956432929108
PDLIM1,0.8379508547153549
FAM160A1,0.8379006372193077
CTBS,0.8378137745234427
TNFAIP2,0.837811060064197
ACKR1,0.8378035953012707
PDYN,0.8376943383166282
MTSS1,0.8376739798722845
CNGA3,0.8372824191260799
PSPC1,0.8369695776980031
NPIPA1,0.8366255199885996
GPR82,0.8365013334781044
SHISA7,0.8364952259448014
LYSMD4,0.8363445734566606
TM6SF1,0.8362753547458931
TANGO2,0.8361586329983236
SARM1,0.8360683772284011
MYCT1,0.8360453043248127
CDK2,0.835931297036489
VANGL1,0.835883115384877
IFI16,0.8356713875637045
DGCR8,0.8356252417565266
RBM27,0.8356170983787898
RAB31,0.8355628091938736
H2AFY2,0.8354684817350826
SGK1,0.8354148711649781
FAM149A,0.835330722928359
RPL31,0.8352676117508938
LRR1,0.8352343596251334
MMP24,0.835174641521726
FIGN,0.835076242374066
TJP3,0.8350348468705683
HLA-DRB1,0.835011773966979
TMEM255B,0.8347980103013728
TXNDC16,0.8347885096940123
CATSPERB,0.8347715443237269
SLFN12,0.8347715443237267
SCNN1D,0.8347389708127773
CRTAP,0.8346432861243628
NXT1,0.8346208918355851
HAP1,0.8345421725174571
EPCAM,0.8344702393474441
SLC6A16,0.8344519167475354
ADGRG6,0.8343976275626189
EXOSC3,0.8341913286599391
EGF,0.8339510990166872
TK1,0.8339049532095087
IGSF6,0.8338771300022395
SSC5D,0.8338377703431755
LCP2,0.8338018037581687
MCL1,0.8336932253883369
RPL3,0.8336097557665292
PIRT,0.8335385012113276
SHROOM4,0.8335093207744351
LACTB,0.8334943912485838
KIAA0319,0.8334882837152805
RPL22L1,0.8332012296500384
GOLPH3L,0.8331951221167356
BCL3,0.8331842642797522
NPC2,0.8330987588135098
ZNF736,0.8330587205396347
SNX31,0.8329840729103757
FAM153A,0.8328958529848869
KIF25,0.832857171940635
TM7SF3,0.8326508730379547
ITPK1,0.832644765504652
AQP1,0.8325728323346385
MROH8,0.8324479672093322
ACVR1,0.8323984283280967
TMTC3,0.8322654198250531
BICD1,0.8318392497234643
GSTM1,0.8316343080504079
AMMECR1,0.8316010559246465
DYNLL2,0.8315786616358688
PFKFB3,0.8313370747629936
TIMM13,0.8313302886148795
SLCO2A1,0.8312386756153339
MDH1B,0.8311796361267384
USP30,0.8310025176609503
DPYSL3,0.8308355784173342
SH3PXD2B,0.8306869617736282
ST8SIA1,0.8304650547302843
PABPC5,0.8300714581396451
MB21D2,0.8300592430730388
RIT2,0.8299744162216086
TRDMT1,0.8299615225401913
CMPK2,0.8298149417409185
HADH,0.8294417035946225
WWOX,0.8293656987357411
COL21A1,0.829261192054778
PDCL3,0.829238119151189
FAM110D,0.8291044320333337
PDZRN3,0.8290270699448284
SRR,0.8289659946117984
FAM65C,0.8289273135675457
SLC29A2,0.8288207710421491
CBS,0.8287461234128898
ANAPC15,0.8287203360500546
CHST5,0.8283491337481931
TNRC6A,0.8282941659484665
SNX7,0.8282005171044864
FAM133B,0.8279758956018972
HES1,0.8279331428687757
LRRTM2,0.827580263166824
C16orf71,0.8270489077694614
ARID4A,0.8270156556437002
SP100,0.8270054764215289
WDR91,0.8269830821327508
SNRPB2,0.8268154642743232
ALDH1L1,0.8267978202892259
TAL1,0.8267930699855458
SLC4A7,0.826789676911488
CNOT6,0.8266675262454275
MAEL,0.8264591914983133
NPIPB3,0.8264211890688724
ZSWIM6,0.8263655426543338
ACTN4,0.8261110621000416
C11orf31,0.8260696665965429
SMPX,0.8260289497078562
DDA1,0.8255905645396618
OTULIN,0.8255898859248503
ADAMTS8,0.8255695274805065
MRPL54,0.8253679788815067
ANXA3,0.825338798444615
SLC35F2,0.8253082607780995
SEC14L1,0.8251915390305308
TYROBP,0.8250816034310764
UBOX5,0.8250449582312583
DEDD,0.825011027490686
TTC21A,0.8249452018539759
LAMA1,0.8248712328395277
G2E3,0.8247843701436629
ZNF541,0.8246459327221276
GUF1,0.8245848573890975
NOL6,0.824472207330397
SNX29,0.8244491344268079
ANKRD2,0.8244172395306703
SEPT9,0.8242767662647
SYNE2,0.8242577650499798
COL6A3,0.8241417219172225
P2RY11,0.8240555378361691
ZNF521,0.8239096356517077
ZNF551,0.823850596163112
RGS5,0.8238295591039569
CD55,0.8233776016395333
CCDC160,0.8231604448998701
PCDHA6,0.8231556945961906
OPRM1,0.8230036848784261
TEX2,0.8228930706641605
ESRP2,0.8228455676273592
LRRC37A3,0.8225429054214537
ABCC11,0.822237528756303
PLA2G5,0.8221370937642087
IFT27,0.822073982586744
BFAR,0.8219972991130505
RPS29,0.8219335093207745
TMEM196,0.8218527541582124
HLX,0.8217278890329061
AKR1B1,0.8216681709294992
SAPCD1,0.8216423835666642
KIRREL3,0.8216315257296808
CADPS2,0.8215996308335426
NABP1,0.8215643428633475
CDH18,0.821500553071071
SHFM1,0.82146730094531
BTK,0.8212996830868827
C8orf58,0.8212711812648016
AGFG2,0.821212141776206
SPDYE1,0.8209447675404966
FAM110A,0.8209230518665304
CHAD,0.8208579048446314
EHD4,0.8208572262298197
KIF1B,0.8208104018078299
GYG1,0.8207825786005601
SLC7A6,0.8207628987710289
SLC8A1,0.8207296466452673
ZNF205,0.8206868939121466
ZBED9,0.8205199546685306
ACSL5,0.8204697371724837
SLC22A6,0.8202722602623526
UTP14A,0.8202620810401808
RSU1,0.8201209291593997
SPATA5,0.8201188933149658
TMC1,0.8200788550410902
SHE,0.8200381381524035
POC5,0.8198399826274606
CD59,0.819694080443
PCDHGC5,0.8194592797182392
PPP2CB,0.8194307778961584
IFI27L2,0.8194097408370039
COMMD3,0.8192590883488626
AK1,0.8191905482529062
NIF3L1,0.8190134297871186
TFR2,0.8189618550614485
RPP38,0.8188926363506808
KSR2,0.8188017019659468
SLC25A10,0.8186001533669468
