gene,all-related_score,abeta-related_score,tau-related_score,CERAD_score,BRAAK_score,PLAQUES_score,TANGLES_score,ABETA_IHC_score,TAU_IHC_score
ZNF439,0.508732755,0.480246654,0.537218856,0.563210934,0.481036788,0.589395286,0.561895778,0.288133741,0.568724001
CHI3L1,0.508646684,0.621619084,0.395674283,0.419828446,0.605998276,0.669887825,0.341528512,0.775140982,0.239496061
LRRC28,0.508613318,0.432795644,0.584430993,0.448725222,0.497647242,0.260918573,0.536130131,0.588743138,0.719515605
LRCH3,0.508594543,0.617516406,0.399672681,0.639396304,0.385199411,0.703818566,0.363460664,0.509334347,0.450357969
VPS13A,0.508584704,0.416386738,0.600782669,0.512608663,0.643222335,0.341013443,0.736593625,0.395538108,0.422532048
SNCAIP,0.508561404,0.711735512,0.305387297,0.747355099,0.257532964,0.734540815,0.268523809,0.653310622,0.390105117
PCDHGC5,0.508533807,0.694380165,0.32268745,0.81945928,0.231922719,0.771431674,0.21449657,0.49224954,0.521643062
IQCD,0.508511866,0.42659401,0.590429722,0.274538372,0.524310697,0.321571129,0.624621503,0.683672528,0.622356965
ICMT,0.508480989,0.606854462,0.410107515,0.553587497,0.404633582,0.645224927,0.350342361,0.621750962,0.475346603
OSBP2,0.508480536,0.580157303,0.436803769,0.701742004,0.413620478,0.693285106,0.472482848,0.345444798,0.424307983
HNRNPF,0.50846866,0.441836151,0.57510117,0.580081977,0.598458866,0.43938884,0.584231028,0.306037636,0.542613617
DUSP3,0.508341759,0.378073277,0.638610242,0.4228001,0.656802096,0.319955347,0.702637776,0.391464383,0.556390855
RAB33A,0.50831552,0.373173678,0.643457362,0.462268338,0.552580433,0.301862119,0.677467952,0.355390577,0.700323699
DHRS4,0.508286792,0.291320064,0.725253519,0.093931148,0.773536737,0.105810979,0.79332243,0.674218066,0.60890139
AP3M2,0.508165546,0.465917928,0.550413163,0.448690613,0.516423157,0.366148657,0.51348204,0.582914515,0.621334292
HSF2,0.508128561,0.529327018,0.486930105,0.507582163,0.507116634,0.458641142,0.525443305,0.621757748,0.428230376
NEIL1,0.508101417,0.519774836,0.496427998,0.384434612,0.501989699,0.409583398,0.555307786,0.765306496,0.431986509
PPFIBP2,0.508074951,0.569413699,0.446736202,0.527674591,0.407198746,0.588336647,0.430232968,0.59222986,0.502776892
CRADD,0.508067938,0.593515609,0.422620268,0.451926927,0.697115208,0.689398001,0.508824028,0.6392219,0.061921566
MIER1,0.508014215,0.589882984,0.426145445,0.67692031,0.492374405,0.724363629,0.383561235,0.368365013,0.402500696
REXO1,0.507937757,0.469532909,0.546342605,0.363187182,0.383145923,0.389399358,0.470964787,0.656012188,0.784917107
ING5,0.507932781,0.534004936,0.481860626,0.621670885,0.621138173,0.598304142,0.535876329,0.38203978,0.288567376
RPL37,0.50785655,0.397410632,0.618302468,0.419654721,0.657717547,0.303394431,0.691777224,0.469182744,0.505412632
SND1,0.50784343,0.476623303,0.539063557,0.58875196,0.688519873,0.340271717,0.600135723,0.500846233,0.328535074
VOPP1,0.50781425,0.443156735,0.572471764,0.509094117,0.550272464,0.410286443,0.533997245,0.410089645,0.633145583
PNPT1,0.507747519,0.467937486,0.547557552,0.464393759,0.50038681,0.439942589,0.507570627,0.499476109,0.634715219
PCBP2,0.507675586,0.370853041,0.64449813,0.37349127,0.557090507,0.316332223,0.691131183,0.422735632,0.685272701
RHEB,0.507625255,0.458956245,0.556294265,0.420431056,0.594467253,0.428628723,0.568048779,0.527808956,0.506366764
EBF4,0.507596414,0.505466242,0.509726586,0.365630874,0.471851736,0.537836169,0.516279291,0.612931684,0.541048731
SLC2A4RG,0.507572663,0.530859104,0.484286222,0.540924545,0.47170787,0.431400865,0.477490347,0.620251902,0.503660448
CDK9,0.507550268,0.467366319,0.547734218,0.50855394,0.577446237,0.418276454,0.624924165,0.475268562,0.440832253
ITGA8,0.507438184,0.574837868,0.4400385,0.444023779,0.469548518,0.539842154,0.435875651,0.74064767,0.414691332
C15orf52,0.507434112,0.550086523,0.464781701,0.442904064,0.52531844,0.562866198,0.496894659,0.644489308,0.372132004
TSC1,0.507391246,0.538327712,0.476454781,0.415173149,0.582796436,0.464884398,0.488954865,0.73492559,0.35761304
ARHGEF1,0.507340237,0.574492453,0.440188022,0.553925447,0.550160492,0.550088559,0.45311586,0.619463351,0.317287712
EMILIN1,0.50731773,0.448520507,0.566114953,0.37998222,0.559750677,0.428406816,0.638187691,0.537172484,0.50040649
DDX59,0.507277578,0.652967243,0.361587913,0.537080871,0.511721714,0.738760442,0.355825569,0.683060417,0.217216458
C5orf34,0.507270679,0.579483665,0.435057694,0.564597344,0.496166505,0.658180362,0.369982831,0.515673288,0.439023745
ST6GALNAC6,0.507258238,0.447955673,0.566560803,0.363881405,0.482437449,0.436563766,0.539779043,0.543421847,0.677465917
HEXB,0.507231546,0.402060275,0.612402817,0.4658046,0.533151012,0.431247498,0.640748784,0.309128726,0.663308654
QDPR,0.507207681,0.353852383,0.660562979,0.199624047,0.548886054,0.430589241,0.682660034,0.431343861,0.750142848
RNF138,0.507105663,0.473604372,0.540606953,0.488244356,0.340682279,0.577391948,0.464194925,0.355176813,0.816943655
C10orf88,0.507095144,0.607181781,0.407008508,0.447118941,0.293977294,0.664847074,0.297368332,0.709579327,0.629679897
TMSB4Y,0.507072637,0.79648568,0.217659593,0.882718395,0.233803161,0.903298747,0.193585733,0.603439898,0.225589886
ATP13A5,0.507023211,0.532809895,0.481236527,0.507396223,0.419249588,0.458086713,0.428758338,0.632946749,0.595701654
PSMD12,0.50698272,0.539660512,0.474304929,0.541737525,0.541256387,0.581817195,0.489262956,0.495426815,0.392395442
EPC1,0.506901513,0.613041167,0.400761858,0.549947407,0.390029113,0.620286511,0.356424786,0.668889583,0.455831676
DNMBP,0.506879571,0.540869351,0.472889791,0.643436777,0.395523178,0.533942956,0.387033028,0.44522832,0.636113166
LONRF2,0.506849825,0.521919485,0.491780165,0.564957688,0.527755346,0.511917833,0.478737641,0.488882932,0.468847508
FBXO41,0.506823698,0.342239248,0.671408148,0.374458296,0.622507617,0.373107852,0.714291628,0.279151596,0.6774252
USH2A,0.506821775,0.673044289,0.340599262,0.535211965,0.48702217,0.682721788,0.415822583,0.801199112,0.118953033
TNRC6C,0.506818722,0.631544278,0.382093165,0.733913775,0.511399372,0.732489363,0.377771972,0.428229698,0.257108151
MPPE1,0.506800965,0.559854279,0.45374765,0.520920337,0.598496868,0.56186049,0.517453973,0.596782009,0.24529211
RDX,0.50671987,0.516131126,0.497308614,0.596192292,0.484264958,0.521705495,0.487204039,0.430495592,0.520456843
FADD,0.506709804,0.316630135,0.696789473,0.308853887,0.732124268,0.221889399,0.764477229,0.419147117,0.593766923
NUAK2,0.506652687,0.461233903,0.552071472,0.421974226,0.443942345,0.327982003,0.515666502,0.633745479,0.696605569
ZSCAN22,0.50664477,0.442943198,0.570346342,0.232931141,0.396082357,0.549255899,0.490277486,0.546642553,0.824679185
OMD,0.506594779,0.649641126,0.363548432,0.654041491,0.432754022,0.700548321,0.399305777,0.594333566,0.258585495
NADK,0.506544787,0.410826394,0.60226318,0.482075747,0.493371291,0.284064767,0.486839623,0.46633867,0.826578628
CA2,0.506537323,0.53136716,0.481707485,0.185785734,0.47237427,0.510941307,0.561337957,0.897374439,0.411410229
PHKG2,0.506453853,0.500027145,0.512880562,0.709535895,0.454646136,0.46019992,0.484057302,0.330345619,0.599938246
HSDL1,0.506396058,0.455967173,0.556824942,0.463439627,0.449902619,0.48266207,0.50907308,0.421799822,0.711499128
VAMP3,0.506356698,0.466116762,0.546596634,0.601759648,0.605061788,0.438126616,0.572210723,0.358464023,0.46251739
DDHD1,0.5062678,0.532750403,0.479785196,0.427200917,0.567639574,0.552790803,0.572140826,0.618259489,0.299575187
SNAP47,0.506183199,0.485732576,0.526633822,0.447133192,0.417712525,0.534695539,0.510243691,0.475368997,0.651945249
SEMA5B,0.506164198,0.631330741,0.380997654,0.484805814,0.588270143,0.734013532,0.433102152,0.675172877,0.121620668
ARGLU1,0.506145083,0.405664398,0.606625769,0.55551137,0.641064339,0.22515693,0.644822508,0.436324894,0.533990459
ZC3H10,0.506132755,0.584407015,0.427858495,0.607162101,0.430422981,0.674222138,0.402524447,0.471836807,0.450628058
KCNH6,0.505957786,0.379410827,0.632504745,0.418721625,0.490907919,0.357808481,0.724483065,0.361702373,0.68212325
SOS1,0.505914467,0.493969829,0.517859106,0.547809092,0.437010973,0.494573796,0.510257263,0.439526598,0.606309082
OAS2,0.505794239,0.59060503,0.420983449,0.699390604,0.31278171,0.565704165,0.26960145,0.506720322,0.680567186
CASC4,0.505772637,0.410556532,0.600988742,0.215787974,0.551140412,0.463488487,0.598151453,0.552393135,0.65367436
DCAF10,0.505665529,0.4693153,0.542015757,0.511559525,0.393336681,0.521691922,0.491376163,0.374694454,0.741334428
LYRM9,0.505630128,0.48497117,0.526289085,0.382831045,0.440311756,0.509133477,0.461090941,0.562948989,0.677464559
RAE1,0.505628657,0.439872918,0.571384397,0.508595335,0.521794393,0.329441704,0.532258634,0.481581715,0.660100164
ZSCAN2,0.505546093,0.48072553,0.530366656,0.467321982,0.639434307,0.574862072,0.698169097,0.399992535,0.253496563
TCOF1,0.505541116,0.449507665,0.561574567,0.518504469,0.441037873,0.457188227,0.490297165,0.372830299,0.753388663
CTH,0.505533312,0.618062012,0.393004612,0.543436098,0.295145868,0.654137854,0.338403491,0.656612083,0.545464478
TRIM46,0.505500286,0.513171009,0.497829564,0.50987181,0.4756418,0.551155342,0.492428016,0.478485875,0.525418875
AKAP1,0.505493274,0.285296905,0.725689642,0.119643184,0.81155206,0.151728093,0.832608799,0.584519439,0.532908068
DNALI1,0.505473028,0.316109863,0.694836194,0.455863571,0.710312909,0.255592125,0.752076901,0.236873893,0.622118771
GRPEL1,0.505451087,0.516206453,0.49469572,0.530224825,0.569732422,0.484062053,0.506885226,0.534332481,0.407469513
CFAP70,0.505445205,0.563353217,0.447537194,0.714478926,0.490615436,0.456975142,0.4546441,0.518605582,0.397352045
SNAP25,0.505439437,0.516041549,0.494837325,0.565590157,0.507293073,0.495937812,0.495599183,0.486596679,0.481619718
DDX25,0.50541037,0.452029171,0.558791568,0.402686636,0.540747426,0.330994374,0.53560149,0.622406504,0.600025787
ENTPD3,0.50538232,0.571703572,0.439061069,0.469796891,0.412128883,0.622484545,0.448881303,0.622829281,0.45617302
GPX2,0.505354949,0.620295786,0.390414113,0.92791007,0.426671598,0.631295001,0.268544846,0.301682286,0.476025896
CLHC1,0.505333121,0.326535875,0.684130366,0.502581451,0.544066531,0.260013979,0.654351617,0.217012195,0.85397295
SUB1,0.50530247,0.580161375,0.430443565,0.478151318,0.340889935,0.622503546,0.349305438,0.639829261,0.601135323
NBEAL2,0.505191743,0.546588264,0.463795221,0.667343698,0.490618829,0.465739453,0.416540557,0.506681641,0.484226277
FXYD6,0.505176813,0.578326853,0.432026774,0.4943071,0.456580867,0.576340773,0.453831799,0.664332684,0.385667655
SHOC2,0.505094474,0.46877467,0.541414279,0.511049885,0.529890268,0.468221147,0.540811895,0.427052979,0.553540673
DEK,0.505084408,0.525983483,0.484185334,0.545501802,0.473351475,0.519829125,0.518632048,0.512619521,0.460572479
RACGAP1,0.505008517,0.365180726,0.644836307,0.297670315,0.674604877,0.236176956,0.724926201,0.561694908,0.534977843
YIPF2,0.504927309,0.398383766,0.611470852,0.544543598,0.757894665,0.429192652,0.64098087,0.221415048,0.435537022
RFX5,0.504784687,0.427754667,0.581814706,0.618527542,0.403482651,0.316219573,0.573875366,0.348516887,0.768086103
RBM20,0.504750191,0.368387408,0.641112974,0.388614879,0.602694779,0.198900644,0.647705943,0.5176467,0.672938199
CBLL1,0.504748607,0.509069008,0.500428206,0.678280933,0.508726308,0.472602963,0.495662973,0.376323129,0.496895337
PLCL2,0.504744422,0.540865279,0.468623566,0.523509932,0.413561438,0.551970358,0.474978115,0.547115548,0.517331144
NSF,0.504676222,0.47480914,0.534543304,0.484247993,0.472710863,0.461113335,0.539075319,0.47906609,0.591843729
SRL,0.504670793,0.634835787,0.374505799,0.308435861,0.562966633,0.718070155,0.474275748,0.878001344,0.086275015
FAM207A,0.504663102,0.524980716,0.484345487,0.555274534,0.49090249,0.416212786,0.4406721,0.603454828,0.521461872
SNX25,0.504509735,0.491849836,0.517169633,0.340503125,0.406832294,0.55968078,0.461820452,0.575365604,0.682856154
TCEB1,0.504488019,0.670996682,0.337979357,0.840119708,0.378022381,0.683005449,0.301775256,0.489864888,0.334140433
COLGALT2,0.504456577,0.490685786,0.518227368,0.512806819,0.486616359,0.472505242,0.402418583,0.486745296,0.665647161
MRPS36,0.504362815,0.558848119,0.44987751,0.583511017,0.475953963,0.622957539,0.402370402,0.470075801,0.471308166
GNB1L,0.504284095,0.534928078,0.473640112,0.780084691,0.428699299,0.351029119,0.425707965,0.473670424,0.566513074
EBNA1BP2,0.504212728,0.539105405,0.469320051,0.390391493,0.40864691,0.549819828,0.437942033,0.677104893,0.561371209
CXCL5,0.504169409,0.469144516,0.539194303,0.625860653,0.392687247,0.557393848,0.39600228,0.224179046,0.828893383
RBFOX1,0.504161605,0.506558134,0.501765077,0.646750453,0.425781255,0.56849395,0.497529163,0.304429997,0.581984813
TET1,0.504109126,0.622536572,0.38568168,0.468969659,0.460573837,0.649871402,0.411506593,0.748768653,0.28496461
FRS2,0.504099625,0.577303728,0.430895523,0.589164557,0.470645159,0.555297607,0.37510298,0.587449019,0.446938429
DDX5,0.504036062,0.501302262,0.506769861,0.590780339,0.560755027,0.431861644,0.541977755,0.481264802,0.417576802
RRAGA,0.503989011,0.521022356,0.486955666,0.485272023,0.511924619,0.380890886,0.515060499,0.696904159,0.43388188
IQCG,0.503940942,0.557644257,0.450237628,0.540178069,0.377516134,0.498110736,0.404072367,0.634643965,0.569124383
ZSWIM1,0.503910179,0.49733802,0.510482337,0.546069802,0.443030965,0.38147178,0.467710829,0.564472479,0.620705217
EIF3J,0.503859396,0.541654961,0.466063831,0.61838639,0.402075883,0.568158714,0.420526741,0.438419778,0.575588868
HNRNPDL,0.503831346,0.404165338,0.603497355,0.397079242,0.663839331,0.440337543,0.691748044,0.375079228,0.454904689
B3GAT1,0.503806916,0.396865026,0.610748806,0.338701403,0.629397594,0.298333322,0.680474216,0.553560353,0.522374609
TRPC6,0.503509909,0.435326199,0.571693619,0.134152648,0.521085241,0.556323672,0.487862295,0.615502277,0.706133321
FANCM,0.503509343,0.588100715,0.418917971,0.407115276,0.447000862,0.585358885,0.325943444,0.771827985,0.483809608
DNAJB5,0.503472359,0.460635817,0.546308901,0.591330696,0.479767778,0.466747874,0.540075598,0.32382888,0.619083327
CFL1,0.503464442,0.473882378,0.533046505,0.462716902,0.632428287,0.364747996,0.571526001,0.594182235,0.395185228
KCTD20,0.503443518,0.574717074,0.432169961,0.555101487,0.480993356,0.506133999,0.412902503,0.662915736,0.402614024
ZBED3,0.503441482,0.567405226,0.439477738,0.561469608,0.257021967,0.666627081,0.371155477,0.474118988,0.69025577
HHEX,0.503398842,0.620602293,0.386195391,0.627066552,0.504334991,0.455265033,0.393799496,0.779475295,0.260451686
EVC2,0.503354393,0.631214472,0.375494314,0.794508649,0.378974477,0.606867582,0.372729185,0.492267184,0.374779281
UGDH,0.503217313,0.567024749,0.439409877,0.606226291,0.437200307,0.60486974,0.413190915,0.489978216,0.467838408
SNRPF,0.503150809,0.717903895,0.288397723,0.761862526,0.308081624,0.834216437,0.25769176,0.55763272,0.299419784
EML1,0.503125587,0.398540526,0.607710648,0.534933055,0.606271079,0.403286532,0.632502256,0.257401991,0.584358607
MPC2,0.503117104,0.499610928,0.506623281,0.378420049,0.528615829,0.56916035,0.591002925,0.551252384,0.400251087
TMCC3,0.503062023,0.527968205,0.478155842,0.427163594,0.566640653,0.63090819,0.499773343,0.52583283,0.368053529
ANKDD1B,0.503049469,0.479712584,0.526386354,0.557414885,0.462720295,0.451402358,0.538013287,0.43032051,0.578425478
PSMB7,0.503014181,0.498017088,0.508011274,0.509221018,0.556661622,0.419899701,0.522130986,0.564930544,0.445241214
ZNF713,0.502984661,0.591675206,0.414294116,0.601625282,0.489642302,0.549170393,0.475898995,0.624229942,0.277341051
HNRNPA0,0.502852331,0.517132536,0.488572127,0.434535386,0.418268989,0.594117767,0.474006338,0.522744454,0.573441052
NKIRAS2,0.502838759,0.627549726,0.378127792,0.610588427,0.346588264,0.693705848,0.335063349,0.578354902,0.452731764
MAPKAPK5,0.502772933,0.507915816,0.497630051,0.510722793,0.413856636,0.516992515,0.440032166,0.496032139,0.63900135
ZNF160,0.502639246,0.613198606,0.392079887,0.689480113,0.32426523,0.768981874,0.308275708,0.38113383,0.543698722
SFXN4,0.502630763,0.450675561,0.554585966,0.635969978,0.59403769,0.258514919,0.668392158,0.457541786,0.401328049
CCDC90B,0.502625787,0.335481149,0.669770425,0.500043431,0.752882416,0.245069524,0.773418658,0.261330492,0.4830102
FSTL5,0.502610518,0.562375333,0.442845703,0.490724014,0.293631879,0.742553899,0.376145332,0.453848085,0.658759899
GLI4,0.502605089,0.474950065,0.530260113,0.276456816,0.682911122,0.324561106,0.629475634,0.823832274,0.278393583
NDST3,0.50260294,0.385795235,0.619410646,0.407846144,0.574583161,0.300134366,0.696190256,0.449405194,0.58745852
C7orf26,0.502596946,0.510258168,0.494935724,0.508347641,0.466932457,0.572775331,0.429832586,0.449651531,0.588042128
STON2,0.502526709,0.517731526,0.487321892,0.63767873,0.441286247,0.562267659,0.432129018,0.35324819,0.588550411
KCNIP4,0.502502845,0.446735297,0.558270392,0.5613461,0.477203971,0.474520728,0.586230905,0.304339063,0.611376299
TBX3,0.502488707,0.427362202,0.577615212,0.390752516,0.433993173,0.296794224,0.565347213,0.594539865,0.733505249
SUGP2,0.502477283,0.488791093,0.516163474,0.481401882,0.422539512,0.354364511,0.472528994,0.630606885,0.653421915
EIF4A3,0.502470271,0.559977108,0.444963434,0.560844604,0.383275538,0.523383709,0.40726525,0.595703011,0.544349514
ZHX1-C8orf76,0.502421637,0.609590411,0.395252863,0.238539892,0.311121818,0.675373068,0.275297742,0.914858271,0.599339029
FLVCR1,0.502397659,0.676832317,0.327963002,0.588347505,0.304339742,0.740476659,0.238964027,0.701672786,0.440585237
PTGER4,0.50238601,0.680468787,0.324303232,0.704875847,0.220289226,0.729274086,0.165963396,0.607256428,0.586657076
HSPA2,0.502371759,0.656125969,0.348617549,0.57923778,0.331720492,0.719768049,0.275455181,0.669372078,0.438676973
GLG1,0.502348799,0.462533676,0.542163922,0.504113763,0.425158966,0.425344227,0.436005266,0.458143038,0.765327533
NPY5R,0.502288176,0.430004275,0.574572077,0.589237848,0.376872807,0.540739962,0.518899422,0.160035017,0.827944001
NUP54,0.502282747,0.476279019,0.528286475,0.489691162,0.6143052,0.533476069,0.639886943,0.405669827,0.330667282
SNX8,0.502180616,0.661798058,0.342563173,0.656498755,0.217561194,0.674273712,0.247438568,0.654621706,0.562689758
SVOP,0.502177788,0.486991633,0.517363943,0.399326135,0.444202254,0.54670295,0.543035037,0.514945813,0.564854539
OSBPL7,0.502156185,0.359498911,0.64481346,0.370931535,0.85249357,0.261652156,0.77669501,0.445913042,0.3052518
NUDT8,0.502086967,0.422227123,0.58194681,0.592962086,0.741660842,0.307158029,0.55387523,0.366561255,0.450304359
EPHA7,0.502073847,0.494887542,0.509260152,0.449440482,0.520982091,0.459961048,0.498612911,0.575261097,0.508185452
