,gene,all-related_score,abeta-related_score,tau-related_score,CERAD_score,BRAAK_score,PLAQUES_score,TANGLES_score,ABETA_IHC_score,TAU_IHC_score
13743,CNTFR,0.19724514507653645,0.1534256339958876,0.2410646561571853,0.11410692254969157,0.20794859492803294,0.11646196024674438,0.2644633310486635,0.22970801919122685,0.2507820424948595
13744,CEP68,0.19719088416723785,0.21072172721041807,0.1836600411240576,0.12709801233721724,0.1432535983550377,0.16316792323509258,0.1623550376970528,0.3418992460589444,0.24537148732008224
13745,NSUN2,0.1971863148275074,0.2722001370801919,0.12217249257482292,0.12448869088416717,0.1772816997943797,0.11014736120630576,0.10858875942426316,0.5819643591501028,0.08064701850582592
13746,SRP14,0.1971289696138908,0.20007813570939,0.1941798035183916,0.16851953392734756,0.18320424948594927,0.14982179575051402,0.16614667580534614,0.2818930774503084,0.2331884852638795
13747,AKAP6,0.19692186429061,0.2493488690884167,0.14449485949280327,0.32251267991775184,0.20304660726525006,0.20028923920493485,0.13351405071967107,0.22524468814256335,0.09692392049348872
13748,CENPE,0.19690472926662095,0.216541238291067,0.17726822024217495,0.2530431802604525,0.2467587388622343,0.1727676490747087,0.1654976010966415,0.22381288553803985,0.11954832076764907
13749,C10orf54,0.19668985606579856,0.1728414439113549,0.22053826822024225,0.1589355723098013,0.3325867032213846,0.17014667580534618,0.3035531185743662,0.18944208361891712,0.025474982864976008
13750,KPNA1,0.1966485035412383,0.10811971670093667,0.2851772903815399,0.11329883481836872,0.2970301576422207,0.04310143934201508,0.2954708704592186,0.16795887594242628,0.2630308430431804
13751,SYPL2,0.19657505140507198,0.1906465615718529,0.2025035412382911,0.27154215215901306,0.2702316655243319,0.09084304318026046,0.22739273474982866,0.20955448937628526,0.10988622344071283
13752,SPATA7,0.19641695225039987,0.3161363947909528,0.07669750970984694,0.4015167923235092,0.08621247429746406,0.3932762165867035,0.06075599725839617,0.15361617546264567,0.08312405757368058
13753,ZC3H14,0.1962830705962988,0.3022922092757596,0.090273931916838,0.4694187799862917,0.14110760795065114,0.20890267306374227,0.07408567511994513,0.22855517477724455,0.05562851267991774
13754,APOC4-APOC2,0.1962297235549463,0.32001599268905645,0.07244345442083623,0.1194503084304318,0.11799108978752575,0.2488574366004113,0.06951542152159018,0.5917402330363263,0.02982385195339273
13755,LAMTOR4,0.19619294037011656,0.17837491432488006,0.214010966415353,0.18086497601096635,0.22054900616860876,0.16939890335846475,0.21528992460589447,0.18486086360520906,0.20619396847155574
13756,PSAT1,0.1961684944025588,0.19220036554717845,0.2001366232579392,0.31541877998629203,0.19294037011651813,0.1946291980808773,0.18118026045236466,0.06655311857436601,0.2262892392049349
13757,PCDH12,0.1961209732693626,0.19231231437057347,0.1999296321681517,0.2549814941740919,0.203431117203564,0.06143317340644275,0.2543200822481152,0.26052227553118584,0.1420376970527759
13758,AK9,0.19611034955448933,0.21253461274845786,0.17968608636052086,0.4126470185058258,0.23704523646333103,0.11454215215901305,0.199431117203564,0.1104146675805346,0.10258190541466757
13759,ZBTB25,0.1959527073337903,0.20031414210646567,0.1915912725611149,0.2512974640164497,0.1653008910212475,0.16173954763536674,0.186039067854695,0.1879054146675805,0.22343385880740235
13760,ARRDC4,0.19568597212702768,0.24924765821338826,0.14212428604066712,0.4157772446881428,0.20948663468128853,0.20222892392049352,0.13649074708704592,0.12973680603152848,0.08039547635366691
13761,LGMN,0.1953473840530044,0.2422385195339274,0.14845624857208134,0.24617546264564774,0.24379986291980815,0.13914324880054832,0.16139547635366694,0.3413968471555861,0.04017340644276902
13762,IQCH,0.1951604980580306,0.31767352067626226,0.07264747543979895,0.32945030843043177,0.0883776559287183,0.2979184372858122,0.05934475668265932,0.3256518163125428,0.0702200137080192
13763,CNR1,0.19508875942426315,0.16097144162668492,0.2292060772218414,0.17896915695681972,0.22742494859492804,0.14561480466072646,0.26640986977381753,0.15833036326250854,0.1937834132967787
13764,NME3,0.1950849897189856,0.20836166323966188,0.1818083161983093,0.2686641535298148,0.26875668265935576,0.15917340644276906,0.21280945853324185,0.1972474297464017,0.06385880740233035
13765,TPP1,0.19490598583504684,0.1042332647932374,0.2855787068768563,0.11494448252227556,0.23954489376285126,0.09345167923235094,0.2504708704592187,0.1043036326250857,0.36672035640849904
13766,BPHL,0.1948927347498287,0.2433429289467673,0.1464425405528901,0.0619664153529815,0.23713091158327626,0.3094413982179575,0.13690884167237827,0.3586209732693628,0.06528786840301577
13767,LRRC39,0.19488565227324653,0.16889673292209276,0.22087457162440027,0.26267717614804664,0.2717230980123373,0.08079095270733383,0.2432474297464016,0.16322206991089785,0.147653187114462
13768,MAFF,0.19474388850811053,0.2237276673520676,0.1657601096641535,0.16123577793008914,0.13125291295407812,0.13265113091158334,0.10820424948594924,0.3772960932145303,0.25782316655243315
13769,ST6GAL2,0.19452787297235552,0.21251656385652276,0.1765391820881883,0.1996518163125428,0.1967354352296093,0.18997738176833448,0.2411130911583277,0.24792049348869094,0.09176901987662787
13770,LSS,0.1944184372858122,0.14699405985835048,0.24184281471327396,0.2474091843728581,0.2384797806716929,0.07138039753255655,0.22586634681288564,0.12219259766963678,0.2611823166552432
13771,SPRY2,0.1944033584647019,0.1666074937171579,0.22219922321224586,0.1292056202878684,0.2104797806716929,0.08243385880740234,0.212915695681974,0.288183002056203,0.24320219328307055
13772,MYRFL,0.19408304774960028,0.2447783870230752,0.14338770847612528,0.23377587388622356,0.12534064427690206,0.21070870459218646,0.10475599725839622,0.2898505825908157,0.2000664838930776
13773,CCNE1,0.1940659127256112,0.2679977153301348,0.1201341101210875,0.3206175462645648,0.04223646333104867,0.33584852638793683,0.04729540781357093,0.1475270733379027,0.2708704592186429
13774,SNX19,0.1938543522960932,0.2200105094813799,0.16769819511080644,0.3676956819739548,0.2151857436600411,0.2346168608636051,0.12553324194653867,0.057718985606579835,0.16237559972583962
13775,DLX1,0.1938421293123144,0.21488096870002285,0.17280328992460586,0.21984030157642234,0.04368608636052091,0.3017183002056203,0.08019739547635364,0.12308430431802594,0.394526387936943
13776,CYP26A1,0.1936818597212703,0.2433559515649989,0.14400776787754171,0.3014694996572995,0.0877285812200137,0.3222159013022619,0.084446881425634,0.10638245373543526,0.25984784098697744
13777,ATP5SL,0.1936564998857665,0.15295887594242633,0.2343541238291066,0.264184372858122,0.2706148046607264,0.0864982864976011,0.2750205620287868,0.1081939684715559,0.15742700479780675
13778,TTYH1,0.19359641306831166,0.2201121772903816,0.16708064884624166,0.17787045921864295,0.1198423577793009,0.2962412611377656,0.13930500342700472,0.18622481151473613,0.24209458533241945
13779,NUMB,0.1935471784327165,0.14834315741375373,0.2387511994516792,0.18482248115147365,0.2380808773132282,0.07370253598355038,0.23294516792323505,0.18650445510623725,0.2452275531185744
13780,KLRK1,0.19353198537811286,0.160217729038154,0.2268462417180718,0.12344139821795755,0.2642515421521591,0.06096024674434549,0.27721178889650466,0.296251542152159,0.1390753941055517
13781,TLL1,0.19294608179118114,0.1891779757824994,0.19671418779986294,0.1698080877313228,0.2936579849211789,0.10391638108293356,0.19398012337217274,0.29380945853324186,0.10250445510623712
13782,ILDR2,0.19292517706191456,0.2436344528215673,0.14221590130226178,0.21894311172035646,0.07381973954763534,0.15228718300205624,0.09038862234407123,0.35967306374228925,0.2624393420150788
13783,NID1,0.19290004569339733,0.2527043637194425,0.1330957276673521,0.15377724468814255,0.13484372858122004,0.3217923235092529,0.13614256339958875,0.2825435229609321,0.12830089102124745
13784,MMAA,0.19283059172949504,0.29447635366689506,0.09118482979209508,0.13998971898560655,0.14736394790952714,0.17110212474297462,0.0707888965044551,0.5723372172721041,0.05540164496230296
13785,ZCCHC6,0.1928201964816084,0.2480733379026731,0.1375670550605438,0.3318492117888966,0.20657710760795067,0.21145853324194655,0.14272858122001375,0.20091226867717604,0.06339547635366691
13786,AGBL1,0.1928107151016679,0.37377564541923697,0.0118457847840987,0.21959218642906111,0.02471418779986293,0.3606148046607266,0.003921178889650446,0.5411199451679233,0.006901987662782728
13787,SEMA6D,0.1927437742746174,0.23277313228238525,0.15271441626684945,0.2986614119259767,0.11381288553803975,0.14641740918437288,0.12262851267991776,0.2532405757368061,0.22170185058259087
13788,ARL6IP5,0.1926346812885538,0.14829106694082708,0.2369782956362805,0.23520904729266626,0.32683276216586704,0.06787114461960247,0.265309115832762,0.14179300891021246,0.11879300891021245
13789,MED12L,0.1925684258624629,0.22360041124057572,0.16153644048435,0.387132967786155,0.22470938999314596,0.1528786840301576,0.15690404386566142,0.13078958190541465,0.10299588759424264
13790,TBC1D22B,0.19252832990632854,0.15198857665067395,0.23306808316198316,0.15048937628512682,0.2860774503084304,0.16325496915695684,0.2670808773132283,0.14222138450993832,0.1460459218642907
13791,RASGEF1C,0.1925111948823395,0.2086582133881654,0.1763641763765136,0.2622796435915011,0.09958122001370803,0.2775860178204249,0.13532488005483212,0.08610897875257026,0.2941864290610007
13792,GBP2,0.19242152159013026,0.1721596984235778,0.21268334475668266,0.1501377655928718,0.28775257025359824,0.10285400959561343,0.2525716244002742,0.2634873200822481,0.09772583961617548
13793,KIF24,0.1922773589216358,0.18620379255197625,0.1983509252912954,0.2533084304318027,0.18510829335161064,0.13732488005483204,0.1657141877998629,0.16797806716929403,0.24423029472241264
13794,DHX35,0.19220150788211107,0.2004046150331277,0.1839984007310944,0.1982830705962988,0.2833372172721043,0.054596298834818376,0.22796230294722405,0.3483344756682659,0.04069568197395476
13795,PSMF1,0.19210578021475896,0.22206991089787528,0.1621416495316427,0.14860932145305006,0.28972446881425634,0.10534818368745713,0.16535366689513367,0.4122522275531186,0.03134681288553803
13796,PCP4L1,0.19206157185286726,0.23234909755540326,0.15177404615033124,0.22219602467443456,0.08357710760795065,0.2291117203564084,0.10093420150788207,0.2457395476353667,0.270810829335161
13797,LRRTM1,0.19173920493488691,0.27441055517477725,0.10906785469499658,0.2773104866346813,0.07340575736806032,0.2288526387936943,0.10204249485949277,0.3170685400959562,0.15175531185743665
13798,C11orf96,0.19164610463787976,0.2706819739547634,0.11261023532099612,0.14061549006168605,0.13606100068540095,0.2315743660041123,0.0926168608636052,0.4398560657984919,0.10915284441398217
13799,IL17RE,0.19163034041580995,0.16982864976010972,0.2134320310715102,0.3229698423577794,0.3528656614119261,0.13010212474297467,0.2389485949280329,0.056413982179575065,0.04848183687457161
13800,TNPO3,0.19149326022389765,0.16678318482979204,0.2162033356180032,0.21166004112405748,0.2555154215215902,0.1495675119945168,0.17834270047978065,0.1391220013708019,0.2147518848526388
13801,DNAH11,0.1911909984007311,0.2030888736577565,0.1792931231437057,0.30683139136394777,0.2037868403015764,0.10040781357093906,0.1613317340644277,0.2020274160383826,0.17276079506511308
13802,LMAN1L,0.1911614119259768,0.22295727667352075,0.15936554717843274,0.4662111034955451,0.15062645647703912,0.17113159698423586,0.16893968471555865,0.03152912954078137,0.15853050034270053
13803,ANKRD29,0.1910454649303176,0.1982933516106923,0.1837975782499429,0.205899931459904,0.21036326250856752,0.0784352296093215,0.2065880740233036,0.3105448937628514,0.13444139821795748
13804,COL7A1,0.19090027416038385,0.2262323509252913,0.15556819739547634,0.18017340644276905,0.287782727895819,0.09566552433173406,0.1432412611377656,0.4028581220013708,0.035680603152844416
13805,RALGAPA2,0.1908648617774732,0.19463765135937855,0.18709207219556773,0.18886497601096644,0.15767169294037015,0.2175387251542152,0.16739958875942426,0.1775092529129541,0.23620493488690886
13806,GFRA1,0.1908135709389993,0.1046273703449852,0.2769997715330134,0.09026113776559293,0.28639067854694994,0.052359835503769714,0.34141055517477725,0.17126113776559293,0.20319808087731311
13807,ULK2,0.19075702535983552,0.2366808316198309,0.1448332190998401,0.3383440712816999,0.19397601096641545,0.124537354352296,0.16362851267991768,0.2471610692254969,0.07689513365318716
13808,DRAXIN,0.1906097783870231,0.16835183915924148,0.2128677176148047,0.24360452364633306,0.15340301576422205,0.18809389993145992,0.1489362577107608,0.07335709389993145,0.33626387936943125
13809,CCDC82,0.19045624857208127,0.15621567283527535,0.22469682430888732,0.1520486634681289,0.24974503084304314,0.2477107607950652,0.2645277587388622,0.06888759424263198,0.15981768334475668
13810,GRIN2C,0.19043899931459907,0.2317943797121317,0.14908361891706645,0.2395771076079508,0.12956065798492114,0.2467662782727897,0.16564770390678546,0.20903975325565455,0.15204249485949275
13811,THAP3,0.19034201507882112,0.2490843043180261,0.13159972583961618,0.21738176833447564,0.1043029472241261,0.3398704592186429,0.11653529814941735,0.19000068540095966,0.17396093214530509
13812,NDRG2,0.19033424720127945,0.239144391135481,0.1415241032670779,0.1108759424263194,0.1181350239890336,0.29022960932145314,0.14114804660726527,0.3163276216586704,0.1652892392049349
13813,TTLL1,0.19032465158784556,0.1983164267763308,0.18233287639936027,0.29171692940370114,0.18076901987662786,0.15833516106922546,0.1494057573680603,0.14489718985606584,0.2168238519533928
13814,UBE2V1,0.19010463787982634,0.1972997486863148,0.18290952707333796,0.21828649760109653,0.23320219328307054,0.17050034270047976,0.1988334475668266,0.20311240575736814,0.11669294037011654
13815,ZNF324,0.18999805803061465,0.2245375828192826,0.15545853324194658,0.3049232350925291,0.1535962988348184,0.26011103495544896,0.09720699108978753,0.10857847840986977,0.21557230980123385
13816,DSN1,0.18995042266392512,0.21346561571852865,0.16643522960932147,0.2779602467443454,0.2114324880054832,0.1309280328992461,0.15359150102810148,0.2315085675119945,0.13428169979437976
13817,PAPPA,0.1898430431802605,0.20730980123372175,0.17237628512679926,0.12403975325565457,0.1614585332419466,0.2518704592186431,0.1001775188485264,0.2460191912268677,0.2554928032899247
13818,DONSON,0.18983161983093444,0.18731482750742515,0.19234841215444365,0.2708403015764222,0.20140507196710072,0.17388690884167246,0.18159355723098008,0.1172172721041809,0.19404660726525014
13819,TECR,0.18977930089102127,0.15967786154900618,0.2198807402330364,0.2814832076764908,0.2711816312542839,0.1388211103495545,0.20789376285126807,0.058729266620973275,0.1805668265935573
13820,ARHGDIA,0.18972869545350693,0.2051519305460361,0.17430546036097774,0.29901233721727216,0.11684441398217953,0.1567087045921864,0.11596230294722412,0.15973474982864974,0.2901096641535296
13821,MSANTD3,0.1896415352981494,0.21348160840758515,0.1658014621887137,0.2935887594242632,0.13603701165181628,0.19067854694996586,0.13937285812200131,0.1561775188485264,0.22199451679232346
13822,CHRNA4,0.1895635138222527,0.2367943797121316,0.14233264793237374,0.3168574366004113,0.16929335161069228,0.2106682659355723,0.14675531185743662,0.1828574366004112,0.11094928032899244
13823,SHMT2,0.1893560657984921,0.2189019876627827,0.15981014393420154,0.17833995887594242,0.20873612063056893,0.26315832762165864,0.1621891706648389,0.2152076764907471,0.1085051405071967
13824,MYH7,0.1892245830477496,0.1985972127027644,0.17985195339273474,0.31796847155586005,0.254982864976011,0.11645099383139132,0.21545716244002744,0.16137217272104173,0.06911583276216589
13825,TMEM161A,0.18920996116061226,0.2417301804889193,0.1366897418323052,0.3955997258396161,0.13872721041809458,0.2182206991089788,0.11922138450993827,0.11137011651816313,0.15212063056888278
13826,TMEM160,0.1885475211331962,0.2754324880054831,0.10166255426090932,0.2607984921178889,0.1376148046607265,0.13128855380397528,0.09960246744345444,0.4342104180945852,0.06777039067854697
13827,AKR1A1,0.18853963902216128,0.2557196710075394,0.12135960703678315,0.41685400959561336,0.11547566826593557,0.24205688827964356,0.10311103495544884,0.10824811514736117,0.14549211788896504
13828,GPR151,0.1884295179346584,0.13279026730637422,0.2440687685629426,0.1837477724468814,0.3369485949280328,0.040457162440027436,0.32326045236463324,0.17416586703221382,0.07199725839616175
13829,LRRN1,0.1884279186657528,0.19323235092529129,0.18362348640621426,0.15691638108293354,0.07206991089787522,0.2504091843728581,0.097581220013708,0.17237148732008226,0.3812193283070595
13830,UNC50,0.18834281471327388,0.18719236920265026,0.1894932602238976,0.2355222755311857,0.23433721727210416,0.12289239204934888,0.23386291980808765,0.2031624400274161,0.10027964359150104
13831,ROBO1,0.18828249942883252,0.2824251770619146,0.09413982179575048,0.14033379026730636,0.12903358464701845,0.2455311857436601,0.08499931459904042,0.4614105551747774,0.06838656614119261
13832,NOC3L,0.18808007767877544,0.199564541923692,0.1765956134338588,0.21767923235092526,0.2654886908841673,0.21662988348183687,0.200867032213845,0.16438450993831388,0.06343111720356409
13833,ZFAND6,0.18804295179346586,0.14503906785469498,0.23104683573223664,0.17316312542837553,0.26995819054146675,0.1397813570938999,0.25411172035640844,0.12217272104180947,0.16907059629883472
13834,ELP2,0.18798137994059846,0.3059867489147817,0.06997601096641534,0.3844057573680601,0.08859218642906097,0.25539136394790946,0.06838176833447566,0.2781631254283756,0.052954078135709376
13835,FAM122C,0.18788633767420604,0.19171213159698425,0.18406054375142786,0.11987525702535975,0.19171967100753934,0.1515476353666895,0.14192323509252905,0.30371350239890343,0.2185387251542152
13836,TBC1D32,0.18781197167009364,0.22078546949965727,0.15483847384052998,0.12830294722412608,0.21872035640849893,0.13385332419465387,0.18163193968471547,0.4002001370801919,0.0641631254283756
13837,HTR4,0.187784898332191,0.18295430660269588,0.1926154900616861,0.1946614119259767,0.3058149417409184,0.128832762165867,0.20685400959561345,0.225368745716244,0.06517751884852639
13838,PRICKLE4,0.18766906557002516,0.19261457619374,0.1827235549463103,0.2208115147361207,0.23347909527073346,0.07985880740233035,0.18188211103495547,0.2771734064427689,0.13280945853324194
13839,DTX2,0.1876464473383596,0.21067420607722184,0.16461868859949735,0.17401919122686768,0.22969568197395476,0.2520335846470184,0.13912268677176146,0.20596984235777935,0.1250376970527759
13840,C16orf86,0.1876130911583276,0.22098309344299752,0.15424308887365773,0.21316106922549707,0.12899314599040432,0.2302138450993832,0.14804797806716924,0.21957436600411231,0.1856881425633997
13841,CCDC13,0.18752467443454413,0.30076193740004564,0.07428741146904272,0.3745880740233036,0.11414393420150787,0.24181562714187801,0.06443248800548321,0.28588211103495537,0.044285812200137095
13842,ZSWIM4,0.1874467671921408,0.271061000685401,0.10383253369888057,0.4149273474982865,0.0320178204249486,0.28456202878684034,0.031935572309801236,0.11369362577107607,0.2475442083618918
13843,TRIM16L,0.18739010737948367,0.1501329677861549,0.22464724697281244,0.1890925291295408,0.24611720356408498,0.06596847155586016,0.24146196024674435,0.19533790267306367,0.186362577107608
13844,UBE2A,0.18730294722412608,0.19325291295407815,0.1813529814941741,0.3138190541466758,0.26601507882111025,0.13847772446881426,0.1734112405757368,0.12746196024674433,0.10463262508567517
13845,TMEM179B,0.1872655928718301,0.21331071510166785,0.16122047064199227,0.08601028101439341,0.15057162440027422,0.23710829335161074,0.12254352296093216,0.3168135709389994,0.2105462645647705
13846,ACADS,0.18723189399131826,0.10868562942654787,0.2657781585560886,0.14596367374914335,0.23955037697052775,0.1350795065113091,0.2923152844413981,0.04501370801919121,0.26546881425634
13847,CINP,0.18714541923692027,0.27783870230751656,0.09645213616632398,0.33237697052775866,0.0615332419465387,0.3726826593557231,0.0515791638108293,0.12845647703906787,0.1762440027416039
13848,FCGR3A,0.18714393420150785,0.13986040667123598,0.23442746173177964,0.18077450308430432,0.3242323509252911,0.030322823851953395,0.2894153529814941,0.2084838930774503,0.08963468128855383
13849,ATRAID,0.1870909298606352,0.1570246744345442,0.2171571852867261,0.306642220699109,0.21057710760795054,0.09885606579849213,0.2166874571624401,0.06557573680603151,0.2242069910897876
13850,PAPPA2,0.186893762851268,0.17520333561800325,0.19858419008453276,0.10284989718985604,0.33289650445510616,0.2041199451679233,0.22276285126799167,0.21864016449623036,0.04009321453050034
13851,GALK2,0.18683733150559745,0.2265629426547864,0.1471117203564085,0.19880397532556546,0.1766518163125429,0.1287073337902673,0.1690507196710075,0.3521775188485264,0.0956326250856751
13852,NT5E,0.1865753941055517,0.3274928032899246,0.045657984921178896,0.2373036326250858,0.05107402330363262,0.4314989718985606,0.036154215215901286,0.3136758053461274,0.049745716244002765
13853,SPRED3,0.1865653415581449,0.26003244231208594,0.11309824080420378,0.3534866346812886,0.11832076764907468,0.2145119945167923,0.0980102810143934,0.2120986977381769,0.12296367374914326
13854,PTPN18,0.18648743431574136,0.23712040210189625,0.1358544665295865,0.15446401644962302,0.203949965729952,0.1281754626456477,0.1194496230294723,0.4287217272104181,0.08416381082933518
13855,ZNF316,0.1862991775188485,0.18546104637879826,0.1871373086588988,0.1548759424263194,0.2159355723098012,0.13076970527758744,0.1891761480466073,0.2707374914324879,0.15630020562028782
13856,ATRN,0.18626787754169524,0.23860657984921185,0.13392917523417866,0.28570733379026736,0.10782248115147357,0.17017957505140516,0.10789650445510626,0.25993283070596296,0.1860685400959562
13857,CCDC14,0.1862378341329678,0.2350262737034499,0.13744939456248573,0.389642220699109,0.1847368060315284,0.1612508567511995,0.1401973954763537,0.1541857436600412,0.08741398217957506
13858,SORD,0.1862050491204021,0.19779963445282156,0.17461046378798264,0.19114393420150785,0.2552659355723099,0.16453735435229602,0.1611747772446881,0.2377176148046607,0.10739067854694996
13859,RGS9,0.18607779300891025,0.2509878912497144,0.12116769476810603,0.3523755997258396,0.07289170664838933,0.2468978752570253,0.06896024674434542,0.1536901987662782,0.2216511309115833
13860,MAD2L2,0.18604866346812887,0.1695270733379027,0.20257025359835504,0.25754969156956825,0.1884222069910898,0.18064359150102813,0.17933995887594234,0.0703879369431117,0.2399485949280329
13861,ENKD1,0.18603335618003206,0.15052181859721273,0.22154489376285127,0.21077381768334488,0.2206230294722411,0.10937422892392047,0.20536874571624414,0.13141740918437286,0.23864290610006855
13862,PARP10,0.18584818368745715,0.12239387708476125,0.24930249029015306,0.1849129540781357,0.3089019876627827,0.06611994516792323,0.25778821110349553,0.1161487320082248,0.18121727210418093
13863,RIMS2,0.18541855151930545,0.202055289010738,0.16878181402787296,0.2858190541466758,0.21461411925976687,0.13463742289239208,0.16193214530500344,0.185709389993146,0.12979917751884856
13864,TAS2R10,0.1853726296550148,0.2997697052775873,0.07097555403244232,0.4327676490747086,0.08180054832076765,0.3832734749828649,0.07513228238519533,0.08326799177518852,0.05599383139136401
13865,IMMP2L,0.18492414896047524,0.20001485035412386,0.16983344756682658,0.3806696367374915,0.2527553118574366,0.1044893762851268,0.2103899931459904,0.11488553803975325,0.04635503769705278
13866,HPCA,0.1847790724240348,0.24785697966643824,0.12170116518163128,0.2714434544208363,0.08170733379026726,0.24641329677861545,0.09712954078135712,0.225714187799863,0.1862666209732694
13867,KLRC4-KLRK1,0.1846094356865433,0.2782026502170437,0.09101622115604298,0.20325359835503776,0.1868533241946539,0.1761418779986292,0.08602398903358469,0.455212474297464,0.00017135023989033583
13868,STK39,0.18440358693168835,0.14149074708704593,0.2273164267763308,0.20918368745716248,0.28157642220699103,0.09818163125428377,0.2882035640849897,0.11710692254969154,0.11216929403701162
13869,KCNE4,0.18427050491204025,0.2681457619374001,0.10039524788668043,0.3345716244002743,0.06531459904043868,0.27653803975325564,0.07259561343385883,0.1933276216586704,0.16327553118574373
13870,POP4,0.18425633995887594,0.2508578935343843,0.1176547863833676,0.3177368060315285,0.1296895133653187,0.15347566826593562,0.09934681288553804,0.28136120630568884,0.12392803289924607
13871,NTM,0.18418048891935115,0.20967237834132968,0.15868859949737266,0.2728656614119259,0.10610555174777243,0.15752227553118575,0.14999383139136396,0.1986291980808773,0.21996641535298156
13872,KLHL22,0.1839226639250628,0.2106456477039067,0.15719968014621888,0.15447498286497596,0.12339958875942425,0.17481288553803967,0.13499794379712135,0.30264907470870456,0.21320150788211106
13873,BCDIN3D,0.18387228695453509,0.18677747315512916,0.18096710075394096,0.12081288553803983,0.2786648389307745,0.08535640849897189,0.23773817683344745,0.3541631254283757,0.02649828649760109
13874,CALR,0.18362371487320084,0.22808795978981045,0.13915946995659126,0.21849348869088414,0.15515695681973954,0.2642666209732694,0.12065044551062372,0.20150376970527767,0.14167100753941056
13875,SH3RF3,0.18344185515193054,0.17959904043865665,0.18728466986520445,0.32130637422892394,0.1524167237834133,0.11478752570253599,0.21376627827278954,0.10270322138450992,0.19567100753941047
13876,KIAA0368,0.1834368288782271,0.21551016678090013,0.15136349097555402,0.22903495544893765,0.19989033584647015,0.2134112405757368,0.1617100753941055,0.20408430431802602,0.09249006168608633
13877,MARS,0.18339364861777466,0.15464998857665066,0.2121373086588988,0.14897189856065793,0.24442083618917065,0.20771076079506506,0.1813509252912954,0.10726730637422892,0.2106401644962302
13878,APOL6,0.1833035183915924,0.1326435915010281,0.23396344528215665,0.2241446196024675,0.3011137765592871,0.0734290610006854,0.2363063742289237,0.10035709389993144,0.16447018505825906
13879,IL11RA,0.18305962988348184,0.15217340644276894,0.2139458533241947,0.12878272789581902,0.2802021932830706,0.053825222755311854,0.2530068540095956,0.27391226867717605,0.1086285126799178
13880,C5orf24,0.182972812428604,0.205743660041124,0.16020196481608406,0.3596490747087045,0.22919396847155585,0.15566141192597666,0.1693379026730637,0.10192049348869092,0.0820740233036326
13881,CDCA8,0.1828456705506055,0.27636440484350017,0.08932693625771075,0.14168128855380405,0.14691980808773125,0.1908882796435916,0.08191226867717616,0.4965236463331049,0.03914873200822482
13882,MSH3,0.1826909984007311,0.3242899246058945,0.041092072195567736,0.4519479095270733,0.06795613433858809,0.2228176833447567,0.04059218642906101,0.2981041809458534,0.01472789581905414
13883,SDHAF1,0.18268700022846696,0.2711181174320311,0.09425588302490293,0.42117340644276896,0.08861549006168616,0.26475942426319404,0.08674023303632625,0.1274215215901302,0.10741192597669637
13884,ZNF277,0.1823188256796893,0.20773771989947454,0.15689993145990408,0.1559856065798492,0.1710013708019191,0.19860178204249487,0.12074982864976015,0.2686257710760795,0.17894859492803292
13885,SNX15,0.182315170207905,0.23711194882339506,0.12751839159241488,0.5386922549691571,0.10556477039067852,0.1432460589444825,0.09409115832762166,0.029397532556545595,0.18289924605894445
13886,ADAMTS13,0.18228364176376516,0.1662522275531186,0.19831505597441165,0.1962330363262509,0.34654969156956816,0.1705839616175463,0.20983070596298828,0.1319396847155586,0.03856477039067855
13887,ZNF254,0.18221224583047754,0.18231505597441172,0.18210943568654334,0.15976079506511312,0.2288848526387937,0.1652858122001371,0.15212131596984235,0.2218985606579849,0.1653221384509939
13888,ATP8B1,0.18198617774731551,0.13140781357093906,0.232564541923692,0.1335990404386567,0.26545442083618914,0.13254352296093214,0.2220089102124742,0.1280808773132282,0.21023029472241267
13889,PNOC,0.18189798949051855,0.16728352753027184,0.19651245145076532,0.11516038382453732,0.17456271418779978,0.20576901987662774,0.1804098697738177,0.18092117888965045,0.2345647703906785
13890,SERPINI2,0.18173166552433173,0.22115261594699565,0.14231071510166785,0.278895133653187,0.24049006168608644,0.1636792323509253,0.1546888279643591,0.22088348183687465,0.03175325565455793
13891,ACAD8,0.18161034955448935,0.2294258624628741,0.13379483664610464,0.2964304318026045,0.18936257710760804,0.13901919122686768,0.14244208361891705,0.25282796435915,0.06957984921178889
13892,SYTL5,0.18157242403472695,0.11897646790038835,0.2441683801690656,0.14813296778615484,0.13126182316655252,0.13397806716929406,0.1612864976010967,0.07481836874571625,0.4399568197395476
13893,ISY1,0.18154078135709395,0.1898384738405301,0.1732430888736578,0.13612679917751888,0.1310013708019191,0.14191706648389313,0.1654489376285127,0.2914715558601782,0.22327895819054155
13894,SOD1,0.18141660954992,0.20249074708704592,0.16034247201279414,0.20765935572309807,0.2408190541466758,0.17654420836189166,0.1555853324194654,0.223268677176148,0.08462302947224128
13895,FSCN1,0.18141066940827053,0.200418779986292,0.16240255883024898,0.1402371487320083,0.17255380397532555,0.10611446196024678,0.19705346127484571,0.3549047292666209,0.11760041124057576
13896,DYNC1I2,0.1813960475211332,0.1778782270961846,0.1849138679460818,0.25228307059629873,0.21955860178204253,0.1197258396161755,0.19464290610006849,0.1616257710760795,0.1405400959561344
13897,NUFIP1,0.1812986063513822,0.17167237834132965,0.1909248343614348,0.27430774503084304,0.23954146675805346,0.10685538039753252,0.2531679232350926,0.13385400959561344,0.08006511309115832
